generation,i,fitness,hash,mom_hash,dad_hash,values
10,66,[-6.873996588233172, -1.461459338213558],6418376988260832158,-8168183772202476421,2870878641922419228,0.6227763829546404  -1.7677002505657082
10,67,[-7.685778325231989, 4.340626288743502],6073832982086029817,-210953623042188796,-5362173433774513307,1.1322592998023708  -0.6708366325959023
10,68,[-6.337489828447689, -7.032205613663261],-864461737376706440,-5104480687583600151,1244334390105740989,-1.6396942489025026  -1.5849719664365436
10,69,[-7.214934690543108, -1.9046500494650986],-7611488126342843233,-7744031610613689474,-7611488126342843233,0.6227763829546404  -1.508673281585018
10,70,[-7.213632981896142, -3.4987293284086873],-5089762361645141002,6021750733794320752,-276257148072753371,-1.5622660949328857  -0.47562163772008326
10,71,[-7.822195739801891, 4.886977620368777],-7286994805921761863,-276257148072753371,3824518289517699891,1.1322592998023708  -0.47562163772008326
10,72,[-7.214934690543108, -1.9046500494650986],-7611488126342843233,-7744031610613689474,-7611488126342843233,0.6227763829546404  -1.508673281585018
10,73,[-7.016483257054703, -3.953743309787214],-5104480687583600151,-5104480687583600151,-5362173433774513307,-1.6396942489025026  -0.6708366325959023
10,74,[-4.873165544210009, -0.6473503698840588],-5762829615327479677,-7372316956273438174,3551035941997215171,3.1294661322541657  -1.7677002505657082
10,75,[-4.835052537632507, -0.6410268050276171],6613416741382559653,4491401199554001455,8921799576635377894,-1.2937877434927492  3.395318062163456
10,76,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,77,[-6.456466967253242, -7.022410283948247],-7486338864422776318,-7744031610613689474,-5104480687583600151,-1.6396942489025026  -1.4479713436185007
10,78,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-5104480687583600151,-5362173433774513307,0.6227763829546404  -0.6708366325959023
10,79,[-7.161657785941053, -2.3320727454759034],-4669652829906032526,5456890002176253560,-8168183772202476421,0.5235959050486949  -1.5849719664365436
10,80,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-5104480687583600151,-5362173433774513307,0.6227763829546404  -0.6708366325959023
10,81,[-7.016483257054703, -3.953743309787214],-5104480687583600151,-5104480687583600151,-5362173433774513307,-1.6396942489025026  -0.6708366325959023
10,82,[-7.9736420597302295, -2.0180220023980717],-2502491519982304280,3551035941997215171,-4462604522915401169,-0.9120840547830369  -0.6708366325959023
10,83,[-6.916169400815997, -1.917450423021949],2870878641922419228,5456890002176253560,1604871774688444527,0.5235959050486949  -1.7677002505657082
10,84,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,85,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,86,[-7.10734398990287, -3.4073919781619395],-18564401881840215,-5104480687583600151,-4462604522915401169,-1.6396942489025026  -0.47562163772008326
10,87,[-7.214934690543108, -1.9046500494650986],-7611488126342843233,-7744031610613689474,-7611488126342843233,0.6227763829546404  -1.508673281585018
10,88,[-7.060121409506986, -5.353722407174002],-5377542736940328889,1801030035965374177,-7744031610613689474,-0.9659797437040449  -1.4479713436185007
10,89,[-6.873996588233172, -1.461459338213558],6418376988260832158,-8168183772202476421,2870878641922419228,0.6227763829546404  -1.7677002505657082
10,90,[-6.7432148655915425, -6.882337870956418],-4881540592044526744,5661116543781087505,-4881540592044526744,-1.3361251932517204  -1.4479713436185007
10,91,[-7.3741067889359355, -2.523677326166283],5661116543781087505,-7486338864422776318,8804217404126901884,0.47229761207240184  -1.4479713436185007
10,92,[-3.9059366646197247, 0.12304870974726101],-5405700579914318550,-5405700579914318550,6418376988260832158,0.6227763829546404  4.658997866466692
10,93,[-3.360925869513476, 0.603088484286415],4760556637394531851,-5405700579914318550,-9022161064924064026,-2.8313125945831707  4.658997866466692
10,94,[-3.360925869513476, 0.603088484286415],4760556637394531851,-5405700579914318550,-9022161064924064026,-2.8313125945831707  4.658997866466692
10,95,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-5104480687583600151,-5362173433774513307,0.6227763829546404  -0.6708366325959023
10,96,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-5104480687583600151,-5362173433774513307,0.6227763829546404  -0.6708366325959023
10,97,[-7.204394588648628, -5.070640776388623],-1738439731698712365,-8148429096606288025,-9109998650850679612,-1.3361251932517204  -0.9500682106946581
10,98,[-6.9354338464208585, -2.1188503334273423],5775138451930425649,2278510604739668225,8804217404126901884,0.47229761207240184  -1.7677002505657082
10,99,[-6.873996588233172, -1.461459338213558],6418376988260832158,-8168183772202476421,2870878641922419228,0.6227763829546404  -1.7677002505657082
10,100,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,-7486338864422776318,8804217404126901884,-1.6396942489025026  -0.9500682106946581
10,101,[-6.683898568116988, -4.948895414435061],8784865861934192743,-7372316956273438174,-2234441876594514510,-0.9659797437040449  -1.7677002505657082
10,102,[-6.174122868407817, -6.617583291209306],-7372316956273438174,-7372316956273438174,-5104480687583600151,-1.6396942489025026  -1.7677002505657082
10,103,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,104,[-6.773471106151656, 1.2621639848674553],3267822643658066703,-8168183772202476421,-210953623042188796,1.1322592998023708  -1.5849719664365436
10,105,[-7.685778325231989, 4.340626288743502],6073832982086029817,-210953623042188796,-5362173433774513307,1.1322592998023708  -0.6708366325959023
10,106,[-6.4041953770411215, -7.060774002460847],-307766091517073252,-7611488126342843233,-4343238004076961939,-1.6396942489025026  -1.508673281585018
10,107,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,108,[-6.760444080831125, 4.591280977271362],-2806163278579742432,5215803826169302752,8784865861934192743,-0.9659797437040449  1.7025337354948666
10,109,[-5.90243153864896, -5.40973853610344],2758446275958054439,5215803826169302752,8784865861934192743,-1.9555760107939957  -1.7677002505657082
10,110,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,6799784034806819696,-7744031610613689474,0.6227763829546404  -1.4479713436185007
10,111,[-9.059791130641692, 1.2167194491914377],-602065585849005140,5661116543781087505,41172950481401369,0.47229761207240184  -0.14377013956121765
10,112,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,113,[-7.530294470359186, -3.26731956517011],-8814480914578285432,-1738439731698712365,-276257148072753371,-1.3361251932517204  -0.47562163772008326
10,114,[-7.349547557811384, -2.3222774157608894],7155214116757449212,-8148429096606288025,-7744031610613689474,0.5235959050486949  -1.4479713436185007
10,115,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-5104480687583600151,-5362173433774513307,0.6227763829546404  -0.6708366325959023
10,116,[-6.174122868407817, -6.617583291209306],-7372316956273438174,-7372316956273438174,-5104480687583600151,-1.6396942489025026  -1.7677002505657082
10,117,[-7.9736420597302295, -2.0180220023980717],-2502491519982304280,3551035941997215171,-4462604522915401169,-0.9120840547830369  -0.6708366325959023
10,118,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,119,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,6799784034806819696,-7744031610613689474,0.6227763829546404  -1.4479713436185007
10,120,[-7.296107373959504, -1.8662863309524986],-7744031610613689474,6799784034806819696,-7744031610613689474,0.6227763829546404  -1.4479713436185007
10,121,[-6.174122868407817, -6.617583291209306],-7372316956273438174,-7372316956273438174,-5104480687583600151,-1.6396942489025026  -1.7677002505657082
10,122,[-8.08804930298945, -0.7119802315984882],8804217404126901884,-8787278125110522893,5661116543781087505,0.47229761207240184  -0.9500682106946581
10,123,[-7.101647563786169, -5.086688976559104],6516365088253214344,-8787278125110522893,5661116543781087505,-0.9120840547830369  -1.4479713436185007
10,124,[-7.016483257054703, -3.953743309787214],-5104480687583600151,-5104480687583600151,-5362173433774513307,-1.6396942489025026  -0.6708366325959023
10,125,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,-7486338864422776318,8804217404126901884,-1.6396942489025026  -0.9500682106946581
10,126,[-8.049628174146521, -0.5105803211930948],-8148429096606288025,6799784034806819696,-8148429096606288025,0.5235959050486949  -0.9500682106946581
10,127,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,128,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,129,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,130,[-7.204394588648628, -5.070640776388623],-1738439731698712365,-8148429096606288025,-9109998650850679612,-1.3361251932517204  -0.9500682106946581
10,131,[-7.543069925338017, -2.044651051990214],-4119273230683560481,-8148429096606288025,-9109998650850679612,0.5235959050486949  -1.3089403150137455
10,132,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,-7486338864422776318,8804217404126901884,-1.6396942489025026  -0.9500682106946581
10,133,[-7.265921940985786, -2.3606411342734894],-4112957184046399338,-8148429096606288025,-307766091517073252,0.5235959050486949  -1.508673281585018
10,134,[-7.023770662871939, -4.69189987656457],4190883134942278859,5456890002176253560,1604871774688444527,-1.5622660949328857  -0.824366390321897
10,135,[-7.3741067889359355, -2.523677326166283],5661116543781087505,-7486338864422776318,8804217404126901884,0.47229761207240184  -1.4479713436185007
10,136,[-6.916169400815997, -1.917450423021949],2870878641922419228,5456890002176253560,1604871774688444527,0.5235959050486949  -1.7677002505657082
10,137,[-6.8453832176979414, -5.210713189380452],-4343238004076961939,-7486338864422776318,8804217404126901884,-1.6396942489025026  -0.9500682106946581
10,138,[-4.429241427147386, -1.8006268570939998],2950448726302086563,6093549586647900942,-7744031610613689474,3.805627709267359  -1.4479713436185007
10,139,[-3.7238648432777404, -5.033075243248487],1898021454911451431,4006817582393898860,-5104480687583600151,-1.6396942489025026  4.658997866466692
10,140,[-7.904018194459748, -2.285055433012969],-2995684560101152722,4006817582393898860,-5104480687583600151,-0.9659797437040449  -0.6708366325959023
10,141,[-7.214934690543108, -1.9046500494650986],-7611488126342843233,-7744031610613689474,-7611488126342843233,0.6227763829546404  -1.508673281585018
10,142,[-8.327092646587934, 1.2023806432085347],-5362173433774513307,-5104480687583600151,-5362173433774513307,0.6227763829546404  -0.6708366325959023
10,143,[-7.016483257054703, -3.953743309787214],-5104480687583600151,-5104480687583600151,-5362173433774513307,-1.6396942489025026  -0.6708366325959023
10,144,[-7.626321732792672, -3.5420253126062073],-2234441876594514510,6799784034806819696,-2234441876594514510,-0.9659797437040449  -0.9500682106946581
10,145,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-2234441876594514510,0.6227763829546404  -0.9500682106946581
10,146,[-8.133180474209198, 0.555561426677927],9004388348514666490,5456890002176253560,-8168183772202476421,0.6227763829546404  -0.824366390321897
10,147,[-7.161657785941053, -2.3320727454759034],-4669652829906032526,5456890002176253560,-8168183772202476421,0.5235959050486949  -1.5849719664365436
10,148,[-5.309536557795777, 2.562840943163308],1590922939064118282,3551035941997215171,-4462604522915401169,3.1294661322541657  -0.47562163772008326
10,149,[-4.61690628553643, 1.2680401170670335],-6068407881933432061,6093549586647900942,-5104480687583600151,3.805627709267359  -0.6708366325959023
11,0,[-8.434987311889984, 0.7463895584001435],-8909671780112926237,-5104480687583600151,2870878641922419228,0.5235959050486949  -0.6708366325959023
11,1,[-7.904018194459748, -2.285055433012969],-2995684560101152722,-2995684560101152722,8784865861934192743,-0.9659797437040449  -0.6708366325959023
11,2,[-6.916169400815997, -1.917450423021949],2870878641922419228,-4119273230683560481,6418376988260832158,0.5235959050486949  -1.7677002505657082
11,3,[-8.049628174146521, -0.5105803211930948],-8148429096606288025,6799784034806819696,-4112957184046399338,0.5235959050486949  -0.9500682106946581
11,4,[-6.606032693362404, -6.892133200671431],1740336535001543134,-1738439731698712365,-4669652829906032526,-1.3361251932517204  -1.5849719664365436
11,5,[-6.044449494940282, -5.8243608585573945],-4782085195870397315,3267822643658066703,2758446275958054439,-1.9555760107939957  -1.5849719664365436
11,6,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-8168183772202476421,0.6227763829546404  -0.9500682106946581
11,7,[-7.016483257054703, -3.953743309787214],-5104480687583600151,-2502491519982304280,-4343238004076961939,-1.6396942489025026  -0.6708366325959023
11,8,[-6.873996588233172, -1.461459338213558],6418376988260832158,-7372316956273438174,-7611488126342843233,0.6227763829546404  -1.7677002505657082
11,9,[-7.967625343008925, -0.05458923638470381],6799784034806819696,6799784034806819696,-8168183772202476421,0.6227763829546404  -0.9500682106946581
11,10,[-6.337489828447689, -7.032205613663261],-864461737376706440,-8168183772202476421,-7372316956273438174,-1.6396942489025026  -1.5849719664365436
11,11,[-6.873996588233172, -1.461459338213558],6418376988260832158,-7372316956273438174,-7611488126342843233,0.6227763829546404  -1.7677002505657082
11,12,[-6.873996588233172, -1.461459338213558],6418376988260832158,-7372316956273438174,-7611488126342843233,0.6227763829546404  -1.7677002505657082
11,13,[-6.4737533920908295, -4.0028684342745855],-8260861462570652814,2758446275958054439,6799784034806819696,-1.9555760107939957  -0.9500682106946581
